FlockID,WEEKNO,Fowl.Pox.vaccinated,HPAI.vaccinated,NDV.vaccinated,IBV.vaccinated,IBD.vaccinated,PM.vaccinated,CODE
75-0126,15,0,0,0,0,0,0,NA
75-0126,16,0,0,0,0,0,0,NA
75-0126,17,0,0,0,0,0,0,NA
75-0126,18,0,0,0,0,0,0,NA
75-0127,1,0,0,1,0,0,0,VA001
75-0127,1,0,0,0,0,1,0,VA002
75-0127,2,1,0,0,0,0,0,VA003
75-0127,3,0,0,1,0,0,0,VA001
75-0127,3,0,1,0,0,0,0,VA004
75-0127,4,0,0,0,0,1,0,VA002
75-0127,5,0,0,0,0,0,0,NA
75-0127,6,0,0,0,0,0,0,NA
75-0127,7,0,0,0,0,0,0,NA
75-0127,8,0,1,0,0,0,0,VA004
75-0127,9,0,0,0,0,0,1,VA005
75-0127,10,0,0,0,0,0,0,NA
75-0127,11,0,0,0,0,0,0,NA
75-0127,12,0,0,0,0,0,0,NA
75-0127,13,0,0,0,0,0,0,NA
75-0127,14,0,0,0,0,0,0,NA
75-0127,15,0,0,0,0,0,0,NA
75-0127,16,0,0,0,0,0,0,NA
75-0127,17,0,0,0,0,0,0,NA
75-0127,18,0,0,0,0,0,0,NA
75-0127,19,0,0,0,0,0,0,NA
75-0127,20,0,0,0,0,0,0,NA
75-0128,1,0,0,1,0,0,0,VA001
75-0128,1,0,0,0,0,1,0,VA002
75-0128,2,1,0,0,0,0,0,VA003
75-0128,3,0,0,1,0,0,0,VA001
75-0128,3,0,1,0,0,0,0,VA004
75-0128,4,0,0,0,0,0,0,NA
75-0128,5,0,0,0,0,0,0,NA
75-0128,6,0,0,0,0,0,0,NA
75-0128,7,0,0,0,0,0,0,NA
75-0128,8,0,0,0,0,0,0,NA
75-0128,9,0,0,0,0,0,0,NA
75-0128,10,0,0,0,0,0,0,NA
75-0128,11,0,0,0,0,0,0,NA
75-0128,12,0,0,0,0,0,0,NA
75-0128,13,0,0,0,0,0,0,NA
75-0128,14,0,0,0,0,0,0,NA
75-0131,1,0,0,0,0,1,0,VA009
75-0131,2,1,0,0,0,0,0,VA003
75-0131,2,0,0,0,0,1,0,VA002
75-0131,3,0,0,1,0,0,0,VA010
75-0131,3,0,0,0,1,0,0,VA010
75-0131,4,0,0,0,0,0,0,NA
75-0131,5,0,0,0,0,0,0,NA
75-0131,6,0,0,0,0,0,0,NA
75-0131,7,0,0,0,0,0,0,NA
75-0131,8,0,0,0,0,0,0,NA
75-0131,9,0,0,0,0,0,0,NA
75-0131,10,0,0,0,0,0,0,NA
75-0131,11,0,0,0,0,0,0,NA
75-0131,12,0,0,0,0,0,0,NA
75-0131,13,0,0,0,0,0,0,NA
75-0131,14,0,0,0,0,0,0,NA
75-0131,15,0,0,0,0,0,0,NA
75-0132,1,0,0,0,1,0,0,VA010
75-0132,1,0,0,1,0,0,0,VA010
75-0132,2,1,0,0,0,0,0,VA003
75-0132,3,0,0,0,0,0,0,NA
75-0132,4,0,0,0,0,1,0,VA009
75-0132,5,0,1,0,0,0,0,VA004
75-0132,6,0,0,0,0,0,0,NA
75-0132,7,0,0,0,0,0,0,NA
75-0132,8,0,0,0,0,0,0,NA
75-0132,9,0,0,0,0,0,0,NA
75-0132,10,0,0,0,0,0,0,NA
75-0132,11,0,0,0,0,0,0,NA
75-0132,12,0,0,0,0,0,0,NA
75-0132,13,0,0,0,0,0,0,NA
75-0132,14,0,0,0,0,0,0,NA
75-0132,15,0,0,0,0,0,0,NA
75-0133,1,0,0,1,0,0,0,VA010
75-0133,1,0,0,0,1,0,0,VA010
75-0133,2,1,0,0,0,0,0,VA003
75-0133,3,0,0,1,0,0,0,VA010
75-0133,3,0,0,0,1,0,0,VA010
75-0133,4,0,0,0,0,0,0,NA
75-0133,5,0,1,0,0,0,0,VA004
75-0133,6,0,0,0,0,0,0,NA
75-0133,7,0,0,1,0,0,0,VA010
75-0133,7,0,0,0,1,0,0,VA010
75-0133,8,0,0,0,0,0,0,NA
75-0133,9,0,0,0,0,0,0,NA
75-0133,10,0,0,0,0,0,0,NA
75-0133,11,0,0,0,0,0,0,NA
75-0133,12,0,0,0,0,0,0,NA
75-0133,13,0,0,0,0,0,0,NA
75-0133,14,0,0,0,0,0,0,NA
75-0133,15,0,0,0,0,0,0,NA
75-0133,16,0,0,0,0,0,0,NA
75-0133,17,0,0,0,0,0,0,NA
75-0141,1,0,0,0,0,1,0,VA002
75-0141,1,0,0,1,0,0,0,VA001
75-0141,2,0,1,0,0,0,0,VA004
75-0141,3,0,0,1,0,0,0,VA001
75-0141,4,0,0,0,0,0,0,NA
75-0141,5,0,0,0,0,0,0,NA
75-0141,6,0,0,0,0,0,0,NA
75-0141,7,0,0,0,0,0,0,NA
75-0141,8,0,0,0,0,0,0,NA
75-0141,9,0,0,0,0,0,0,NA
75-0141,10,0,0,0,0,0,0,NA
75-0141,11,0,0,0,0,0,0,NA
75-0141,12,0,0,0,0,0,0,NA
75-0141,13,0,0,0,0,0,0,NA
75-0141,14,0,0,0,0,0,0,NA
75-0141,15,0,0,0,0,0,0,NA
75-0141,16,0,0,0,0,0,0,NA
75-0141,17,0,0,0,0,0,0,NA
75-0142,1,0,0,0,0,1,0,VA002
75-0142,1,0,0,1,0,0,0,VA001
75-0142,2,0,0,0,0,0,0,NA
75-0142,3,0,0,0,0,0,0,NA
75-0142,4,0,0,0,0,0,0,NA
75-0142,5,0,0,0,0,0,0,NA
75-0142,6,0,0,0,0,0,0,NA
75-0142,7,0,0,0,0,0,0,NA
75-0142,8,0,0,0,0,0,0,NA
75-0142,9,0,0,0,0,0,0,NA
75-0142,10,0,0,0,0,0,0,NA
75-0142,11,0,0,0,0,0,0,NA
75-0142,12,0,0,0,0,0,0,NA
75-0142,13,0,0,0,0,0,0,NA
75-0142,14,0,0,0,0,0,0,NA
75-0142,15,0,0,0,0,0,0,NA
75-0142,16,0,0,0,0,0,0,NA
75-0142,17,0,0,0,0,0,0,NA
75-0142,18,0,0,0,0,0,0,NA
75-0151,1,0,0,1,0,0,0,VA001
75-0151,2,1,0,0,0,0,0,VA003
75-0151,3,0,1,0,0,0,0,VA004
75-0151,4,0,0,0,0,0,0,NA
75-0151,5,0,0,0,0,0,0,NA
75-0151,6,0,0,0,0,0,0,NA
75-0151,7,0,0,0,0,0,0,NA
75-0151,8,0,0,0,0,0,0,NA
75-0151,9,0,0,0,0,0,0,NA
75-0151,10,0,0,0,0,0,0,NA
75-0151,11,0,0,0,0,0,0,NA
75-0151,12,0,0,0,0,0,0,NA
75-0151,13,0,0,0,0,0,0,NA
75-0151,14,0,0,0,0,0,0,NA
75-0151,15,0,0,0,0,0,0,NA
75-0151,16,0,0,0,0,0,0,NA
75-0151,17,0,0,0,0,0,0,NA
75-0152,1,0,0,1,0,0,0,VA001
75-0152,2,0,0,0,0,0,0,NA
75-0152,3,0,0,0,0,0,0,NA
75-0152,4,0,0,0,0,0,0,NA
75-0152,5,0,0,0,0,0,0,NA
75-0152,6,0,0,0,0,0,0,NA
75-0152,7,0,0,0,0,0,0,NA
75-0152,8,0,0,0,0,0,0,NA
75-0152,9,0,0,0,0,0,0,NA
75-0152,10,0,0,0,0,0,0,NA
75-0152,11,0,0,0,0,0,0,NA
75-0152,12,0,0,0,0,0,0,NA
75-0152,13,0,0,0,0,0,0,NA
75-0152,14,0,0,0,0,0,0,NA
75-0152,15,0,0,0,0,0,0,NA
75-0161,1,0,0,1,0,0,0,VA001
75-0161,2,0,0,0,0,1,0,VA002
75-0161,3,0,1,0,0,0,0,VA004
75-0161,4,0,0,0,0,0,0,NA
75-0161,5,0,0,0,0,0,0,NA
75-0161,6,0,0,0,0,0,0,NA
75-0161,7,0,1,0,0,0,0,VA004
75-0161,8,0,0,0,0,0,0,NA
75-0161,9,0,0,0,0,0,0,NA
75-0161,10,0,0,0,0,0,0,NA
75-0161,11,0,0,0,0,0,0,NA
75-0161,12,0,0,0,0,0,0,NA
75-0161,13,0,0,0,0,0,0,NA
75-0161,14,0,0,0,0,0,0,NA
75-0161,15,0,0,0,0,0,0,NA
75-0161,16,0,0,0,0,0,0,NA
75-0162,1,0,0,1,0,0,0,VA001
75-0162,2,0,0,0,0,1,0,VA002
75-0162,3,0,0,1,0,0,0,VA001
75-0162,3,0,0,0,0,1,0,VA002
75-0162,4,0,0,0,0,0,0,NA
75-0162,5,0,1,0,0,0,0,VA004
75-0162,6,0,0,0,0,0,0,NA
75-0162,7,0,0,0,0,0,0,NA
75-0162,8,0,0,0,0,0,0,NA
75-0162,9,0,0,0,0,0,0,NA
75-0162,10,0,0,0,0,0,0,NA
75-0162,11,0,0,0,0,0,0,NA
75-0162,12,0,0,0,0,0,0,NA
75-0162,13,0,0,0,0,0,0,NA
75-0162,14,0,0,0,0,0,0,NA
75-0162,15,0,0,0,0,0,0,NA
75-0181,1,0,0,1,0,0,0,VA001
75-0181,1,0,0,0,0,1,0,VA002
75-0181,2,1,0,0,0,0,0,VA003
75-0181,3,0,0,1,0,0,0,VA001
75-0181,3,0,1,0,0,0,0,VA004
75-0181,4,0,0,0,0,1,0,VA002
75-0181,5,0,0,0,0,0,0,NA
75-0181,6,0,0,0,0,0,1,VA005
75-0181,7,0,0,0,0,0,0,NA
75-0181,8,0,0,0,0,0,0,NA
75-0181,9,0,0,0,0,0,0,NA
75-0181,10,0,0,0,0,0,0,NA
75-0181,11,0,0,0,0,0,0,NA
75-0181,12,0,0,0,0,0,0,NA
75-0181,13,0,0,0,0,0,0,NA
75-0181,14,0,0,0,0,0,0,NA
75-0181,15,0,0,0,0,0,0,NA
75-0181,16,0,0,0,0,0,0,NA
75-0181,17,0,0,0,0,0,0,NA
75-0181,18,0,0,0,0,0,0,NA
75-0181,19,0,0,0,0,0,0,NA
75-0181,20,0,0,0,0,0,0,NA
75-0181,21,0,0,0,0,0,0,NA
75-0191,1,0,0,1,0,0,0,VA001
75-0191,2,0,0,0,0,1,0,VA002
75-0191,2,1,0,0,0,0,0,VA003
75-0191,3,0,1,0,0,0,0,VA004
75-0191,3,0,0,1,0,0,0,VA001
75-0191,4,0,0,0,0,1,0,VA002
75-0191,5,0,0,0,0,0,0,NA
75-0191,6,0,1,0,0,0,0,VA004
75-0191,7,0,0,0,0,0,0,NA
75-0191,8,0,0,1,0,0,0,VA001
75-0191,9,0,0,0,0,0,0,NA
75-0191,10,0,0,0,0,0,0,NA
75-0191,11,0,0,0,0,0,0,NA
75-0191,12,0,0,0,0,0,0,NA
75-0191,13,0,0,0,0,0,0,NA
75-0191,14,0,0,0,0,0,0,NA
75-0191,15,0,0,0,0,0,0,NA
75-0192,1,0,0,1,0,0,0,VA001
75-0192,1,0,0,0,0,1,0,VA002
75-0192,2,1,0,0,0,0,0,VA003
75-0192,3,0,0,1,0,0,0,VA001
75-0192,3,0,1,0,0,0,0,VA004
75-0192,4,0,0,0,0,1,0,VA002
75-0192,5,0,0,0,0,0,1,VA015
75-0192,6,0,0,0,0,0,0,NA
75-0192,7,0,1,0,0,0,0,VA004
75-0192,8,0,0,0,0,0,0,NA
75-0192,9,0,0,0,0,0,1,VA005
75-0192,10,0,0,0,0,0,0,NA
75-0192,11,0,0,0,0,0,0,NA
75-0192,12,0,0,0,0,0,0,NA
75-0192,13,0,0,0,0,0,0,NA
75-0192,14,0,0,0,0,0,0,NA
75-0192,15,0,0,0,0,0,0,NA
75-0192,16,0,0,0,0,0,0,NA
75-0201,1,0,0,0,0,1,0,VA002
75-0201,1,0,0,1,0,0,0,VA001
75-0201,2,1,0,0,0,0,0,VA003
75-0201,3,0,0,0,0,1,0,VA009
75-0201,3,0,0,0,0,1,0,VA009
75-0201,4,0,0,1,0,0,0,VA010
75-0201,4,0,0,0,1,0,0,VA010
75-0201,4,0,0,0,0,1,0,VA009
75-0201,5,0,0,0,0,0,0,NA
75-0201,6,0,1,0,0,0,0,VA004
75-0201,7,0,0,1,0,0,0,VA010
75-0201,7,0,0,0,1,0,0,VA010
75-0201,8,0,0,0,0,0,0,NA
75-0201,9,0,0,0,0,0,0,NA
75-0201,10,0,0,0,0,0,0,NA
75-0201,11,0,0,0,0,0,0,NA
75-0201,12,0,0,0,0,0,0,NA
75-0201,13,0,0,0,0,0,0,NA
75-0202,1,0,0,1,0,0,0,VA001
75-0202,1,0,0,0,0,1,0,VA002
75-0202,2,1,0,0,0,0,0,VA003
75-0202,3,0,0,0,0,0,0,NA
75-0202,4,0,0,1,0,0,0,VA001
75-0202,5,0,0,0,0,0,0,NA
75-0202,6,0,1,0,0,0,0,VA004
75-0202,7,0,0,0,0,0,0,NA
75-0202,8,0,0,0,0,0,0,NA
75-0202,9,0,0,0,0,0,0,NA
75-0202,10,0,0,0,0,0,0,NA
75-0202,11,0,0,0,0,0,0,NA
75-0202,12,0,0,0,0,0,0,NA
75-0202,13,0,0,0,0,0,0,NA
75-0202,14,0,0,0,0,0,0,NA
75-0202,15,0,0,0,0,0,0,NA
75-0202,16,0,0,0,0,0,0,NA
75-0202,17,0,0,0,0,0,0,NA
75-0202,18,0,0,0,0,0,0,NA
75-0202,19,0,0,0,0,0,0,NA
75-0211,1,0,0,1,0,0,0,VA001
75-0211,2,1,0,0,0,0,0,VA003
75-0211,2,0,0,0,0,1,0,VA002
75-0211,3,0,1,0,0,0,0,VA004
75-0211,4,0,0,1,0,0,0,VA001
75-0211,5,0,0,0,0,1,0,VA002
75-0211,6,0,0,0,0,0,0,NA
75-0211,7,0,0,0,0,0,1,VA015
75-0211,8,0,0,0,0,0,0,NA
75-0211,9,0,0,0,0,0,0,NA
75-0211,10,0,0,0,0,0,0,NA
75-0211,11,0,0,0,0,0,0,NA
75-0211,12,0,0,0,0,0,0,NA
75-0211,13,0,0,0,0,0,0,NA
75-0211,14,0,0,0,0,0,0,NA
75-0211,15,0,0,0,0,0,0,NA
75-0211,16,0,0,0,0,0,0,NA
75-0211,17,0,0,0,0,0,0,NA
75-0212,1,0,0,1,0,0,0,VA001
75-0212,1,0,0,0,0,1,0,VA002
75-0212,2,1,0,0,0,0,0,VA003
75-0212,3,0,0,1,0,0,0,VA001
75-0212,3,0,0,0,0,1,0,VA002
75-0212,4,0,1,0,0,0,0,VA004
75-0212,5,0,0,0,0,0,1,VA005
75-0212,6,0,1,0,0,0,0,VA004
75-0212,7,0,0,0,0,0,0,NA
75-0212,8,0,0,0,0,0,0,NA
75-0212,9,0,0,0,0,0,0,NA
75-0212,10,0,0,0,0,0,0,NA
75-0212,11,0,0,0,0,0,0,NA
75-0212,12,0,0,0,0,0,0,NA
75-0212,13,0,0,0,0,0,0,NA
75-0212,14,0,0,0,0,0,0,NA
75-0212,15,0,0,0,0,0,0,NA
75-0212,16,0,0,0,0,0,0,NA
75-0212,17,0,0,0,0,0,0,NA
75-0212,18,0,0,0,0,0,0,NA
75-0213,1,0,0,0,0,1,0,VA002
75-0213,1,0,0,1,0,0,0,VA001
75-0213,2,1,0,0,0,0,0,VA003
75-0213,3,0,1,0,0,0,0,VA004
75-0213,4,0,0,0,0,0,0,NA
75-0213,5,0,0,0,0,0,0,NA
75-0213,6,0,0,0,0,0,0,NA
75-0213,7,0,1,0,0,0,0,VA004
75-0213,8,0,0,0,0,0,1,VA005
75-0213,9,0,0,0,0,0,0,NA
75-0213,10,0,0,0,0,0,0,NA
75-0213,11,0,0,0,0,0,0,NA
75-0213,12,0,0,1,0,0,0,VA001
75-0213,13,0,0,0,0,0,0,NA
75-0213,14,0,0,0,0,0,0,NA
75-0213,15,0,0,0,0,0,0,NA
75-0213,16,0,0,0,0,0,0,NA
75-0213,17,0,0,0,0,0,0,NA
75-0213,18,0,0,0,0,0,0,NA
75-0213,19,0,0,0,0,0,0,NA
75-0213,20,0,0,0,0,0,0,NA
75-0214,1,0,0,1,0,0,0,VA001
75-0214,2,0,0,0,0,1,0,VA002
75-0214,3,0,0,1,0,0,0,VA001
75-0214,3,1,0,0,0,0,0,VA003
75-0214,4,0,1,0,0,0,0,VA004
75-0214,5,0,0,0,0,0,0,NA
75-0214,6,0,0,0,0,0,1,VA015
75-0214,7,0,0,0,0,0,0,NA
75-0214,8,0,0,0,0,0,0,NA
75-0214,9,0,0,0,0,0,0,NA
75-0214,10,0,0,0,0,0,0,NA
75-0214,11,0,0,0,0,0,0,NA
75-0214,12,0,0,0,0,0,0,NA
75-0214,13,0,0,0,0,0,0,NA
75-0214,14,0,0,0,0,0,0,NA
75-0214,15,0,0,0,0,0,0,NA
75-0214,16,0,0,0,0,0,0,NA
75-0214,17,0,0,0,0,0,0,NA
75-0214,18,0,0,0,0,0,0,NA
75-0214,19,0,0,0,0,0,0,NA
75-0214,20,0,0,0,0,0,0,NA
75-0215,1,0,0,1,0,0,0,VA001
75-0215,2,0,0,0,0,1,0,VA002
75-0215,3,0,0,0,0,0,0,NA
75-0215,4,0,1,0,0,0,0,VA004
75-0215,5,0,0,0,0,0,0,NA
75-0215,6,0,0,0,0,0,0,NA
75-0215,7,0,0,0,0,0,0,NA
75-0215,8,0,0,0,0,0,0,NA
75-0215,9,0,0,0,0,0,0,NA
75-0215,10,0,0,0,0,0,0,NA
75-0215,11,0,0,0,0,0,0,NA
75-0215,12,0,0,0,0,0,0,NA
75-0215,13,0,0,0,0,0,0,NA
75-0215,14,0,0,0,0,0,0,NA
75-0215,15,0,0,0,0,0,0,NA
75-0215,16,0,0,0,0,0,0,NA
75-0215,17,0,0,0,0,0,0,NA
75-0215,18,0,0,0,0,0,0,NA
75-0221,1,0,0,1,0,0,0,VA001
75-0221,2,1,0,0,0,0,0,VA003
75-0221,2,0,0,0,0,1,0,VA002
75-0221,3,0,0,0,0,1,0,VA002
75-0221,3,0,0,1,0,0,0,VA001
75-0221,4,0,0,0,0,0,0,NA
75-0221,5,0,1,0,0,0,0,VA004
75-0221,6,0,0,0,0,0,0,NA
75-0221,7,0,0,0,0,0,1,VA005
75-0221,8,0,0,0,0,0,0,NA
75-0221,9,0,0,0,0,0,0,NA
75-0221,10,0,0,0,0,0,0,NA
75-0221,11,0,0,0,0,0,0,NA
75-0221,12,0,0,0,0,0,0,NA
75-0221,13,0,0,0,0,0,0,NA
75-0221,14,0,0,0,0,0,0,NA
75-0221,15,0,0,0,0,0,0,NA
75-0221,16,0,0,0,0,0,0,NA
75-0221,17,0,0,0,0,0,0,NA
75-0221,18,0,0,0,0,0,0,NA
75-0221,19,0,0,0,0,0,0,NA
75-0221,20,0,0,0,0,0,0,NA
75-0221,21,0,0,0,0,0,0,NA
75-0222,1,0,0,1,0,0,0,VA001
75-0222,2,1,0,0,0,0,0,VA003
75-0222,2,0,0,0,0,1,0,VA002
75-0222,3,0,0,1,0,0,0,VA001
75-0222,3,0,1,0,0,0,0,VA004
75-0222,4,0,0,0,0,1,0,VA002
75-0222,5,0,0,0,0,0,0,NA
75-0222,6,0,0,0,0,0,0,NA
75-0222,7,0,0,0,0,0,1,VA005
75-0222,8,0,0,0,0,0,0,NA
75-0222,9,0,0,0,0,0,0,NA
75-0222,10,0,0,0,0,0,0,NA
75-0222,11,0,0,0,0,0,0,NA
75-0222,12,0,0,0,0,0,0,NA
75-0222,13,0,0,0,0,0,0,NA
75-0222,14,0,0,0,0,0,0,NA
75-0222,15,0,0,0,0,0,0,NA
75-0222,16,0,0,0,0,0,0,NA
75-0222,17,0,0,0,0,0,0,NA
75-0222,18,0,0,0,0,0,0,NA
75-0222,19,0,0,0,0,0,0,NA
75-0222,20,0,0,0,0,0,0,NA
75-0223,1,0,0,1,0,0,0,VA022
75-0223,2,0,0,0,0,1,0,VA002
75-0223,2,1,0,0,0,0,0,VA003
75-0223,3,0,1,0,0,0,0,VA004
75-0223,4,0,0,0,0,0,0,NA
75-0223,5,0,0,0,0,1,0,VA020
75-0223,5,0,0,1,0,0,0,VA001
75-0223,6,0,0,0,0,0,0,NA
75-0223,7,0,1,0,0,0,0,VA004
75-0223,8,0,0,0,0,0,1,VA005
75-0223,9,0,0,0,0,0,0,NA
75-0223,10,0,0,0,0,0,0,NA
75-0223,11,0,0,0,0,0,0,NA
75-0223,12,0,0,0,0,0,0,NA
75-0223,13,0,0,0,0,0,0,NA
75-0223,14,0,0,0,0,0,0,NA
75-0223,15,0,0,0,0,0,0,NA
75-0223,16,0,0,0,0,0,0,NA
75-0223,17,0,0,0,0,0,0,NA
75-0223,18,0,0,0,0,0,0,NA
75-0224,1,0,0,1,0,0,0,VA001
75-0224,2,0,0,0,0,1,0,VA002
75-0224,3,0,0,0,0,0,0,NA
75-0224,4,0,0,0,0,1,0,VA002
75-0224,4,0,0,1,0,0,0,VA001
75-0224,5,0,0,0,0,0,0,NA
75-0224,6,0,0,0,0,0,0,NA
75-0224,7,0,0,0,0,0,0,NA
75-0224,8,0,1,0,0,0,0,VA004
75-0224,8,0,0,0,0,0,1,VA005
75-0224,9,0,0,0,0,0,0,NA
75-0224,10,0,0,0,0,0,0,NA
75-0224,11,0,0,0,0,0,0,NA
75-0224,12,0,0,0,0,0,0,NA
75-0224,13,0,0,0,0,0,0,NA
75-0224,14,0,0,0,0,0,0,NA
75-0224,15,0,0,0,0,0,0,NA
75-0224,16,0,0,0,0,0,0,NA
75-0224,17,0,0,0,0,0,0,NA
75-0224,18,0,0,0,0,0,0,NA
75-0224,19,0,0,0,0,0,0,NA
75-0224,20,0,0,0,0,0,0,NA
75-0231,1,0,0,1,0,0,0,VA001
75-0231,2,1,0,0,0,0,0,VA003
75-0231,3,0,1,0,0,0,0,VA004
75-0231,4,0,0,1,0,0,0,VA001
75-0231,4,0,0,0,0,1,0,VA002
75-0231,5,0,0,0,0,0,0,NA
75-0231,6,0,1,0,0,0,0,VA004
75-0231,7,0,0,0,0,0,1,VA005
75-0231,8,0,0,0,0,0,0,NA
75-0231,9,0,0,0,0,0,0,NA
75-0231,10,0,0,0,0,0,0,NA
75-0231,11,0,0,0,0,0,0,NA
75-0231,12,0,0,0,0,0,0,NA
75-0231,13,0,0,0,0,0,1,VA005
75-0231,14,0,0,0,0,0,0,NA
75-0231,15,0,0,0,0,0,0,NA
75-0251,1,0,0,1,0,0,0,VA001
75-0251,2,1,0,0,0,0,0,VA003
75-0251,2,0,0,0,0,1,0,VA017
75-0251,3,0,1,0,0,0,0,VA004
75-0251,4,0,0,1,0,0,0,VA011
75-0251,4,0,0,0,0,1,0,VA017
75-0251,5,0,0,0,0,0,0,NA
75-0251,6,0,0,0,0,0,0,NA
75-0251,7,0,0,0,0,0,1,VA015
75-0251,7,0,0,0,0,0,1,VA005
75-0251,8,0,0,0,0,0,0,NA
75-0251,9,0,0,0,0,0,0,NA
75-0251,10,0,0,0,0,0,0,NA
75-0251,11,0,0,0,0,0,0,NA
75-0251,12,0,0,0,0,0,0,NA
75-0251,13,0,0,0,0,0,0,NA
75-0251,14,0,0,0,0,0,0,NA
75-0251,15,0,0,0,0,0,0,NA
75-0251,16,0,0,0,0,0,0,NA
75-0251,17,0,0,0,0,0,0,NA
75-0261,1,0,0,1,0,0,0,VA001
75-0261,1,0,0,1,0,0,0,VA001
75-0261,2,1,0,0,0,0,0,VA003
75-0261,2,0,0,0,0,1,0,VA002
75-0261,3,0,1,0,0,0,0,VA004
75-0261,3,0,0,1,0,0,0,VA001
75-0261,4,0,0,0,0,1,0,VA002
75-0261,5,0,0,0,0,0,1,VA005
75-0261,6,0,1,0,0,0,0,VA004
75-0261,7,0,0,0,0,0,1,VA005
75-0261,7,0,0,0,0,0,1,VA005
75-0261,8,0,0,0,0,0,0,NA
75-0261,9,0,0,0,0,0,0,NA
75-0261,10,0,1,0,0,0,0,VA004
75-0261,11,0,0,0,0,0,0,NA
75-0261,12,0,0,0,0,0,0,NA
75-0261,13,0,0,0,0,0,0,NA
75-0261,14,0,0,0,0,0,0,NA
75-0261,15,0,0,0,0,0,0,NA
75-0261,16,0,0,0,0,0,0,NA
75-0261,17,0,0,0,0,0,0,NA
75-0262,1,0,0,1,0,0,0,VA001
75-0262,2,1,0,0,0,0,0,VA003
75-0262,2,0,0,0,0,1,0,VA002
75-0262,3,0,0,1,0,0,0,VA001
75-0262,3,0,1,0,0,0,0,VA004
75-0262,4,0,0,0,0,1,0,VA002
75-0262,5,0,0,0,0,0,1,VA005
75-0262,6,0,0,0,0,0,0,NA
75-0262,7,0,0,0,0,0,0,NA
75-0262,8,0,0,1,0,0,0,VA001
75-0262,9,0,0,0,0,0,0,NA
75-0262,10,0,0,0,0,0,0,NA
75-0262,11,0,0,0,0,0,0,NA
75-0262,12,0,0,0,0,0,0,NA
75-0262,13,0,0,0,0,0,0,NA
75-0262,14,0,0,0,0,0,0,NA
75-0262,15,0,0,0,0,0,0,NA
75-0262,16,0,0,0,0,0,0,NA
75-0262,17,0,0,0,0,0,0,NA
75-0271,1,0,0,1,0,0,0,VA001
75-0271,2,0,0,0,0,1,0,VA002
75-0271,3,0,0,0,0,0,0,NA
75-0271,4,0,0,0,0,0,0,NA
75-0271,5,0,1,0,0,0,0,VA004
75-0271,6,0,0,0,0,0,0,NA
75-0271,7,0,0,0,0,0,0,NA
75-0271,8,0,0,0,0,0,0,NA
75-0271,9,0,0,0,0,0,0,NA
75-0271,10,0,0,0,0,0,0,NA
75-0271,11,0,0,0,0,0,0,NA
75-0271,12,0,1,0,0,0,0,VA004
75-0271,13,0,0,0,0,0,0,NA
75-0271,14,0,0,0,0,0,0,NA
75-0271,15,0,0,0,0,0,0,NA
75-0271,16,0,0,0,0,0,0,NA
75-0271,17,0,0,0,0,0,0,NA
75-0271,18,0,0,0,0,0,0,NA
75-0271,19,0,0,0,0,0,0,NA
75-0272,1,0,0,1,0,0,0,VA001
75-0272,2,0,0,0,0,1,0,VA002
75-0272,3,0,0,0,0,0,0,NA
75-0272,4,0,0,0,0,0,0,NA
75-0272,5,0,1,0,0,0,0,VA004
75-0272,6,0,0,0,0,0,0,NA
75-0272,7,0,0,0,0,0,0,NA
75-0272,8,0,0,0,0,0,0,NA
75-0272,9,0,0,0,0,0,0,NA
75-0272,10,0,0,0,0,0,0,NA
75-0272,11,0,0,0,0,0,0,NA
75-0272,12,0,1,0,0,0,0,VA004
75-0272,13,0,0,0,0,0,0,NA
75-0272,14,0,0,0,0,0,0,NA
75-0272,15,0,0,0,0,0,0,NA
75-0272,16,0,0,0,0,0,0,NA
75-0272,17,0,0,0,0,0,0,NA
75-0272,18,0,0,0,0,0,0,NA
75-0272,19,0,0,0,0,0,0,NA
75-0272,20,0,0,0,0,0,0,NA
75-0273,1,0,0,1,0,0,0,VA001
75-0273,2,0,0,0,0,1,0,VA002
75-0273,3,0,0,0,0,0,0,NA
75-0273,4,0,0,0,0,0,0,NA
75-0273,5,0,1,0,0,0,0,VA004
75-0273,6,0,0,0,0,0,0,NA
75-0273,7,0,0,0,0,0,0,NA
75-0273,8,0,0,0,0,0,0,NA
75-0273,9,0,0,0,0,0,0,NA
75-0273,10,0,0,0,0,0,0,NA
75-0273,11,0,0,0,0,0,0,NA
75-0273,12,0,0,0,0,0,0,NA
75-0273,13,0,0,0,0,0,0,NA
75-0273,14,0,0,0,0,0,0,NA
75-0273,15,0,0,0,0,0,0,NA
75-0273,16,0,0,0,0,0,0,NA
75-0273,17,0,0,0,0,0,0,NA
75-0273,18,0,0,0,0,0,0,NA
75-0273,19,0,0,0,0,0,0,NA
75-0274,1,0,0,1,0,0,0,VA001
75-0274,2,0,0,0,0,1,0,VA002
75-0274,3,0,0,0,0,0,0,NA
75-0274,4,0,0,0,0,0,0,NA
75-0274,5,0,1,0,0,0,0,VA004
75-0274,6,0,0,0,0,0,0,NA
75-0274,7,0,0,0,0,0,0,NA
75-0274,8,0,0,0,0,0,0,NA
75-0274,9,0,0,0,0,0,0,NA
75-0274,10,0,0,0,0,0,0,NA
75-0274,11,0,0,0,0,0,0,NA
75-0274,12,0,0,0,0,0,0,NA
